year	uid	title	author	presenter	country	affiliation
2018	341	Narrow big data in streams and Kolmogorov complexity	Michal Cerny	1	Czech Republic	University of Economics Prague
2018	373	A dynamic approach for clustering of variables in high-dimensional analysis	Christian Derquenne	1	France	EDF Research and Development
2018	377	Statistical inference on stratified manifolds	Charles Xi Yan	1	United Kingdom	University of Nottingham
2018	383	Multiscale inference for nonaparametric time trends	Marina Khismatullina	1	Germany	University of Bonn
2018	383	Multiscale inference for nonaparametric time trends	Michael Vogt	0	Germany	University of Bonn
2018	390	A two-sample nonparametric statistic based on the power divergence	Hidetoshi Murakami	1	Japan	Tokyo University of Science
2018	162	Statistical inference in a spatial-temporal stochastic frontier model	John Eustaquio	1	Philippines	University of the Philippines
2018	162	Statistical inference in a spatial-temporal stochastic frontier model	Erniel Barrios	0	Philippines	University of the Philippines
2018	162	Statistical inference in a spatial-temporal stochastic frontier model	Rouselle Lavado	0	Philippines	Asian Development Bank
2018	325	On the asymmetric impact of macrovariables on volatility	Alessandra Amendola	1	Italy	University of Salerno
2018	325	On the asymmetric impact of macrovariables on volatility	Vincenzo Candila	0	Italy	Sapienza University of Rome
2018	325	On the asymmetric impact of macrovariables on volatility	Giampiero Maria Gallo	0	Italy	Italian Court of Auditors - Corte dei conti
2018	436	Filters, waves and spectra	Stephen Pollock	1	United Kingdom	University of Leicester
2018	220	Comparing trends in topics in economic journals overtime	Peter Winker	1	Germany	University of Giessen
2018	220	Comparing trends in topics in economic journals overtime	David Lenz	0	Germany	Justus-Liebig University Giessen
2018	450	Functional data and nonparametric modelling: Theoretical/methodological/practical aspects	Frederic Ferraty	1	France	Mathematics Institute of Toulouse
2018	155	A tractable multi-partitions clustering	Vincent Vandewalle	1	France	Inria
2018	155	A tractable multi-partitions clustering	Matthieu Marbac-Lourdelle	0	France	ENSAI and CREST
2018	244	A non-homogeneous hidden Markov model for partially observed longitudinal responses	Maria Francesca Marino	1	Italy	University of Florence
2018	244	A non-homogeneous hidden Markov model for partially observed longitudinal responses	Marco Alfo	0	Italy	University La Sapienza, Rome
2018	374	Gradient boosting in generalized Markov-switching regression models	Timo Adam	1	Germany	Bielefeld University
2018	374	Gradient boosting in generalized Markov-switching regression models	Andreas Mayr	0	Germany	University of Bonn
2018	374	Gradient boosting in generalized Markov-switching regression models	Thomas Kneib	0	Germany	University of Goettingen
2018	374	Gradient boosting in generalized Markov-switching regression models	Roland Langrock	0	Germany	Bielefeld University
2018	345	Supervised multivariate discretization and levels merging for logistic regression	Adrien Ehrhardt	1	France	Inria
2018	345	Supervised multivariate discretization and levels merging for logistic regression	Vincent Vandewalle	0	France	Inria
2018	345	Supervised multivariate discretization and levels merging for logistic regression	Christophe Biernacki	0	France	Inria
2018	345	Supervised multivariate discretization and levels merging for logistic regression	Philippe Heinrich	0	France	University of Lille
2018	407	Robust estimation and variable selection for regression models using empirical likelihood and LASSO methods	Senay Ozdemir	1	Turkey	Afyon Kocatepe University
2018	407	Robust estimation and variable selection for regression models using empirical likelihood and LASSO methods	Yesim Guney	0	Turkey	Ankara University
2018	407	Robust estimation and variable selection for regression models using empirical likelihood and LASSO methods	Yetkin Tuac	0	Turkey	Ankara University
2018	407	Robust estimation and variable selection for regression models using empirical likelihood and LASSO methods	Olcay Arslan	0	Turkey	Ankara University
2018	410	Robust estimation and variable selection in joint location and scale model using least favorable distributions	Yesim Guney	1	Turkey	Ankara University
2018	410	Robust estimation and variable selection in joint location and scale model using least favorable distributions	Yetkin Tuac	0	Turkey	Ankara University
2018	410	Robust estimation and variable selection in joint location and scale model using least favorable distributions	Senay Ozdemir	0	Turkey	Afyon Kocatepe University
2018	410	Robust estimation and variable selection in joint location and scale model using least favorable distributions	Olcay Arslan	0	Turkey	Ankara University
2018	434	Robust principal volatility components	Carlos Trucios	1	Brazil	Sao Paulo School of Economics - FGV
2018	417	Vector autoregressive models with multivariate skew innovations	Yetkin Tuac	1	Turkey	Ankara University
2018	417	Vector autoregressive models with multivariate skew innovations	Yesim Guney	0	Turkey	Ankara University
2018	417	Vector autoregressive models with multivariate skew innovations	Senay Ozdemir	0	Turkey	Afyon Kocatepe University
2018	417	Vector autoregressive models with multivariate skew innovations	Olcay Arslan	0	Turkey	Ankara University
2018	370	Inference in separable Hilbert spaces using Hotelling's T2	Aymeric Stamm	1	Italy	Human Technopole - IIT
2018	370	Inference in separable Hilbert spaces using Hotelling's T2	Alessia Pini	0	Italy	Università Cattolica del Sacro Cuore
2018	370	Inference in separable Hilbert spaces using Hotelling's T2	Simone Vantini	0	Italy	Politecnico di Milano
2018	447	Functional regression on manifolds with contamination	Fang Yao	1	Canada	Peking University, University of Toronto
2018	447	Functional regression on manifolds with contamination	Zhenhua Lin	0	United States	University of California, Davis
2018	455	Dynamic modelling with Data2PDE	Michelle Carey	1	Ireland	Univerity College Dublin
2018	455	Dynamic modelling with Data2PDE	James Ramsay	0	Canada	McGill University
2018	310	Dependence properties of l-infinity spherical densities and related models	Florentina Suter	1	Romania	University of Bucharest and ``Gheorghe Mihoc-Caius Iacob'
2018	285	Data-driven regression and uncertainty quantification by polynomial chaos expansions and copulas	Emiliano Torre	1	Switzerland	ETH Zurich
2018	285	Data-driven regression and uncertainty quantification by polynomial chaos expansions and copulas	Stefano Marelli	0	Switzerland	ETH Zurich
2018	285	Data-driven regression and uncertainty quantification by polynomial chaos expansions and copulas	Paul Embrechts	0	Switzerland	ETH Zurich
2018	285	Data-driven regression and uncertainty quantification by polynomial chaos expansions and copulas	Bruno Sudret	0	Switzerland	ETH Zurich
2018	286	Geometry of discrete copulas	Elisa Perrone	1	United States	Massachusetts Institute of Technology
2018	286	Geometry of discrete copulas	Liam Solus	0	Sweden	KTH Royal Institute of Technology
2018	286	Geometry of discrete copulas	Caroline Uhler	0	United States	Massachusetts Institute of Technology
2018	261	fsdaR: Making the FSDA toolbox available to R users	Emmanuele Sordini	1	Italy	Joint Research Centre of the European Commission
2018	261	fsdaR: Making the FSDA toolbox available to R users	Valentin Todorov	0	Austria	UNIDO
2018	261	fsdaR: Making the FSDA toolbox available to R users	Aldo Corbellini	0	Italy	Faculty of Economics - University of Parma
2018	301	Robust methods for ranking using composite indicators	Kris Boudt	1	Belgium	Vrije Universiteit Brussel and VU Amsterdam
2018	301	Robust methods for ranking using composite indicators	Valentin Todorov	0	Austria	UNIDO
2018	301	Robust methods for ranking using composite indicators	Wenjing Wang	0	Belgium	Vrije Universiteit Brussel
2018	330	R scripts for automated K-means clustering	Sung-Soo Kim	1	Korea, South	Korea National Open University
2018	164	Dividing the Iberian peninsula using wildfires data	Jose Ameijeiras-Alonso	1	Belgium	KU Leuven
2018	164	Dividing the Iberian peninsula using wildfires data	Francesco Lagona	0	Italy	University Roma Tre
2018	164	Dividing the Iberian peninsula using wildfires data	Monia Ranalli	0	Italy	Roma Tre University
2018	164	Dividing the Iberian peninsula using wildfires data	Rosa Crujeiras	0	Spain	University of Santiago de Compostela
2018	222	The joint projected normal and skew-normal: A distribution for poly-cylindrical data	Gianluca Mastrantonio	1	Italy	Politecnico of Turin
2018	237	Angle-based models for ranking data	Philip Yu	1	Hong Kong	The University of Hong Kong
2018	237	Angle-based models for ranking data	Mayer Alvo	0	Canada	University of Ottawa
2018	237	Angle-based models for ranking data	Hang Xu	0	China	University of Hong Kong
2018	201	A robust approach to singular spectrum analysis	Paulo Canas Rodrigues	1	Brazil	Federal University of Bahia
2018	280	Efficient closed-form MAP estimators for some survival distributions	Francisco Louzada	1	Brazil	University of Sao Paulo
2018	441	Prediction and optimal sampling for spatial multivariate functional random fields	Martha Bohorquez	1	Colombia	Universidad Nacional de Colombia
2018	441	Prediction and optimal sampling for spatial multivariate functional random fields	Ramon Giraldo	0	Colombia	Universidad Nacional de Colombia
2018	441	Prediction and optimal sampling for spatial multivariate functional random fields	Jorge Mateu	0	Spain	University Jaume I
2018	154	CAMPLET: Seasonal adjustment without revisions	Barend Abeln	1	Netherlands	Investment consultant
2018	154	CAMPLET: Seasonal adjustment without revisions	Jan Jacobs	0	Netherlands	University of Groningen
2018	154	CAMPLET: Seasonal adjustment without revisions	Pim Ouwehand	0	Netherlands	Netherlands Statisitics
2018	241	Dealing with count zeros in compositional data analysis using the logratio-normal-multinomial distribution	Josep Antoni Martin-Fernandez	1	Spain	University of Girona
2018	241	Dealing with count zeros in compositional data analysis using the logratio-normal-multinomial distribution	Gloria Mateu-Figueras	0	Spain	University of Girona
2018	241	Dealing with count zeros in compositional data analysis using the logratio-normal-multinomial distribution	Javier Palarea-Albaladejo	0	United Kingdom	Biomathematics and Statistics Scotland
2018	241	Dealing with count zeros in compositional data analysis using the logratio-normal-multinomial distribution	Marc Comas-Cufi	0	Spain	Universitat de Girona
